GSM3716434,GSE129567,Papaver somniferum,SRX5138893,,leaf,control,PE,Cultivar T
GSM3716435,GSE129567,Papaver somniferum,SRX5138894,,leaf,control,PE,Cultivar T
GSM3716436,GSE129567,Papaver somniferum,SRX5138895,,leaf,control,PE,Cultivar T
GSM3716437,GSE129567,Papaver somniferum,SRX5138888,,leaf,control,PE,Cultivar Z
GSM3716438,GSE129567,Papaver somniferum,SRX5138889,,leaf,control,PE,Cultivar Z
GSM3716439,GSE129567,Papaver somniferum,SRX5138890,,leaf,control,PE,Cultivar Z
GSM3716440,GSE129567,Papaver somniferum,SRX5138891,,leaf,control,PE,Cultivar G
GSM3716441,GSE129567,Papaver somniferum,SRX5138897,,leaf,control,PE,Cultivar G
GSM3716442,GSE129567,Papaver somniferum,SRX5138898,,leaf,control,PE,Cultivar G
GSM3716443,GSE129567,Papaver somniferum,SRX5138899,,leaf,control,PE,seedling
GSM3716444,GSE129567,Papaver somniferum,SRX5138896,,leaf,control,PE,seedling
GSM3716421,GSE129566,Papaver somniferum,SRX5137754,,leaf,control,PE,seedling
GSM3716422,GSE129566,Papaver somniferum,SRX5137755,,leaf,control,PE,jointing
GSM3716423,GSE129566,Papaver somniferum,SRX5137756,,leaf,control,PE,jointing
GSM3716424,GSE129566,Papaver somniferum,SRX5137757,,leaf,control,PE,jointing
GSM3716425,GSE129566,Papaver somniferum,SRX5137758,,leaf,control,PE,bolting
GSM3716426,GSE129566,Papaver somniferum,SRX5137759,,leaf,control,PE,bolting
GSM3716427,GSE129566,Papaver somniferum,SRX5137760,,leaf,control,PE,bolting
GSM3716428,GSE129566,Papaver somniferum,SRX5137761,,leaf,control,PE,florescence
GSM3716429,GSE129566,Papaver somniferum,SRX5137752,,leaf,control,PE,florescence
GSM3716430,GSE129566,Papaver somniferum,SRX5137753,,leaf,control,PE,florescence
GSM3716431,GSE129566,Papaver somniferum,SRX5137762,,leaf,control,PE,
GSM3716432,GSE129566,Papaver somniferum,SRX5137763,,leaf,control,PE,
GSM3716418,GSE129565,Papaver somniferum,SRX5137650,,leaf,control,PE,
GSM3716419,GSE129565,Papaver somniferum,SRX5137649,,leaf,control,SE,see series for cultivar names
GSM3716420,GSE129565,Papaver somniferum,SRX5137642,,leaf,control,SE,
GSM3140013,GSE114341,Phaseolus vulgaris,SRX4072983,,leaf,control,SE,
GSM3140014,GSE114341,Phaseolus vulgaris,SRX4072984,,leaf,control,SE,
GSM3140015,GSE114341,Phaseolus vulgaris,SRX4072985,,leaf,control,SE,
GSM3140016,GSE114341,Phaseolus vulgaris,SRX4072986,,leaf,control,SE,
GSM3140017,GSE114341,Phaseolus vulgaris,SRX4072987,,leaf,control,SE,
GSM3140018,GSE114341,Phaseolus vulgaris,SRX4072988,,leaf,control,SE,
GSM3140019,GSE114341,Phaseolus vulgaris,SRX4072989,,leaf,control,SE,
GSM3140020,GSE114341,Phaseolus vulgaris,SRX4072990,,leaf,control,SE,
GSM3140021,GSE114341,Phaseolus vulgaris,SRX4072991,,leaf,control,SE,
GSM3140022,GSE114341,Phaseolus vulgaris,SRX4072992,,leaf,control,SE,
GSM3140023,GSE114341,Phaseolus vulgaris,SRX4072993,,leaf,control,SE,
GSM3140024,GSE114341,Phaseolus vulgaris,SRX4072994,,leaf,control,SE,
GSM3140025,GSE114341,Phaseolus vulgaris,SRX4072995,,leaf,control,SE,
GSM3140026,GSE114341,Phaseolus vulgaris,SRX4072996,,leaf,control,SE,
GSM3140027,GSE114341,Phaseolus vulgaris,SRX4072997,,leaf,control,SE,
GSM3140028,GSE114341,Phaseolus vulgaris,SRX4072998,,leaf,control,SE,
GSM3140029,GSE114341,Phaseolus vulgaris,SRX4072999,,leaf,control,SE,
GSM3140030,GSE114341,Phaseolus vulgaris,SRX4073000,,leaf,control,SE,
GSM3140031,GSE114341,Phaseolus vulgaris,SRX4073001,,leaf,control,SE,
GSM3140032,GSE114341,Phaseolus vulgaris,SRX4073002,,leaf,control,SE,
GSM3140033,GSE114341,Phaseolus vulgaris,SRX4073003,,leaf,control,SE,
GSM3140034,GSE114341,Phaseolus vulgaris,SRX4073004,,leaf,control,SE,
GSM3140035,GSE114341,Phaseolus vulgaris,SRX4073005,,leaf,control,SE,
GSM3140036,GSE114341,Phaseolus vulgaris,SRX4073006,,leaf,control,SE,
GSM3140037,GSE114341,Phaseolus vulgaris,SRX4073007,,leaf,control,SE,
GSM3140038,GSE114341,Phaseolus vulgaris,SRX4073008,,leaf,control,SE,
GSM3140039,GSE114341,Phaseolus vulgaris,SRX4073009,,leaf,control,SE,
GSM3140040,GSE114341,Phaseolus vulgaris,SRX4073010,,leaf,control,SE,
GSM3140041,GSE114341,Phaseolus vulgaris,SRX4073011,,leaf,control,SE,
GSM3140042,GSE114341,Phaseolus vulgaris,SRX4073012,,leaf,control,SE,
GSM3140043,GSE114341,Phaseolus vulgaris,SRX4073013,,leaf,control,SE,
GSM3140044,GSE114341,Phaseolus vulgaris,SRX4073014,,leaf,control,SE,
GSM3140045,GSE114341,Phaseolus vulgaris,SRX4073015,,leaf,control,SE,
GSM3140046,GSE114341,Phaseolus vulgaris,SRX4073016,,leaf,control,SE,
GSM3140047,GSE114341,Phaseolus vulgaris,SRX4073017,,leaf,control,SE,
GSM3140048,GSE114341,Phaseolus vulgaris,SRX4073018,,leaf,control,SE,
GSM3140049,GSE114341,Phaseolus vulgaris,SRX4073019,,leaf,control,SE,
GSM3140050,GSE114341,Phaseolus vulgaris,SRX4073020,,leaf,control,SE,
GSM3140051,GSE114341,Phaseolus vulgaris,SRX4073021,,leaf,control,SE,
GSM3140052,GSE114341,Phaseolus vulgaris,SRX4073022,,leaf,control,SE,
GSM3140053,GSE114341,Phaseolus vulgaris,SRX4073023,,leaf,control,SE,
GSM3140054,GSE114341,Phaseolus vulgaris,SRX4073024,,leaf,control,SE,
GSM3140055,GSE114341,Phaseolus vulgaris,SRX4073025,,leaf,control,SE,
GSM3140056,GSE114341,Phaseolus vulgaris,SRX4073026,,leaf,control,SE,
GSM3140057,GSE114341,Phaseolus vulgaris,SRX4073027,,leaf,control,SE,
GSM3140058,GSE114341,Phaseolus vulgaris,SRX4073028,,leaf,control,SE,
GSM3140059,GSE114341,Phaseolus vulgaris,SRX4073029,,leaf,control,SE,
GSM3140060,GSE114341,Phaseolus vulgaris,SRX4073030,,leaf,control,SE,
GSM3140061,GSE114341,Phaseolus vulgaris,SRX4073031,,leaf,control,SE,
GSM3140062,GSE114341,Phaseolus vulgaris,SRX4073032,,leaf,control,SE,
GSM3140063,GSE114341,Phaseolus vulgaris,SRX4073033,,leaf,control,SE,
GSM3140064,GSE114341,Phaseolus vulgaris,SRX4073034,,leaf,control,SE,
GSM3140065,GSE114341,Phaseolus vulgaris,SRX4073035,,leaf,control,SE,
GSM3140066,GSE114341,Phaseolus vulgaris,SRX4073036,,leaf,control,SE,
GSM3140067,GSE114341,Phaseolus vulgaris,SRX4073037,,leaf,control,SE,
GSM3140068,GSE114341,Phaseolus vulgaris,SRX4073038,,leaf,control,SE,
GSM3140069,GSE114341,Phaseolus vulgaris,SRX4073039,,leaf,control,SE,
GSM3140070,GSE114341,Phaseolus vulgaris,SRX4073040,,leaf,control,SE,
GSM3140071,GSE114341,Phaseolus vulgaris,SRX4073041,,leaf,control,SE,
GSM3140072,GSE114341,Phaseolus vulgaris,SRX4073042,,leaf,control,SE,
GSM3140073,GSE114341,Phaseolus vulgaris,SRX4073043,,leaf,control,SE,
GSM3140074,GSE114341,Phaseolus vulgaris,SRX4073044,,leaf,control,SE,
GSM3140075,GSE114341,Phaseolus vulgaris,SRX4073045,,leaf,control,SE,
GSM3140076,GSE114341,Phaseolus vulgaris,SRX4073046,,leaf,control,SE,
GSM3140077,GSE114341,Phaseolus vulgaris,SRX4073047,,leaf,control,SE,
GSM3140078,GSE114341,Phaseolus vulgaris,SRX4073048,,leaf,control,SE,
GSM3140079,GSE114341,Phaseolus vulgaris,SRX4073049,,leaf,control,SE,
GSM3140080,GSE114341,Phaseolus vulgaris,SRX4073050,,leaf,control,SE,
GSM3140081,GSE114341,Phaseolus vulgaris,SRX4073051,,leaf,control,SE,
GSM3140082,GSE114341,Phaseolus vulgaris,SRX4073052,,leaf,control,SE,
GSM3140083,GSE114341,Phaseolus vulgaris,SRX4073053,,leaf,control,SE,
GSM3140084,GSE114341,Phaseolus vulgaris,SRX4073054,,leaf,control,SE,
GSM3140085,GSE114341,Phaseolus vulgaris,SRX4073055,,leaf,control,SE,
GSM3140086,GSE114341,Phaseolus vulgaris,SRX4073056,,leaf,control,SE,
GSM3140087,GSE114341,Phaseolus vulgaris,SRX4073057,,leaf,control,SE,
GSM3140088,GSE114341,Phaseolus vulgaris,SRX4073058,,leaf,control,SE,
GSM3140089,GSE114341,Phaseolus vulgaris,SRX4073059,,leaf,control,SE,
GSM3140090,GSE114341,Phaseolus vulgaris,SRX4073060,,leaf,control,SE,
GSM3140091,GSE114341,Phaseolus vulgaris,SRX4073061,,leaf,control,SE,
GSM3140092,GSE114341,Phaseolus vulgaris,SRX4073062,,leaf,control,SE,
GSM3140093,GSE114341,Phaseolus vulgaris,SRX4073063,,leaf,control,SE,
GSM3140094,GSE114341,Phaseolus vulgaris,SRX4073064,,leaf,control,SE,
GSM3140095,GSE114341,Phaseolus vulgaris,SRX4073065,,leaf,control,SE,
GSM3140096,GSE114341,Phaseolus vulgaris,SRX4073066,,leaf,control,SE,
GSM3140097,GSE114341,Phaseolus vulgaris,SRX4073067,,leaf,control,SE,
GSM3140098,GSE114341,Phaseolus vulgaris,SRX4073068,,leaf,control,SE,
GSM3140099,GSE114341,Phaseolus vulgaris,SRX4073069,,leaf,control,SE,
GSM3140100,GSE114341,Phaseolus vulgaris,SRX4073070,,leaf,control,SE,
GSM3140101,GSE114341,Phaseolus vulgaris,SRX4073071,,leaf,control,SE,
GSM3140102,GSE114341,Phaseolus vulgaris,SRX4073072,,leaf,control,SE,
GSM3140103,GSE114341,Phaseolus vulgaris,SRX4073073,,leaf,control,SE,
GSM3140104,GSE114341,Phaseolus vulgaris,SRX4073074,,leaf,control,SE,
GSM3140105,GSE114341,Phaseolus vulgaris,SRX4073075,,leaf,control,SE,
GSM3140106,GSE114341,Phaseolus vulgaris,SRX4073076,,leaf,control,SE,
GSM3140107,GSE114341,Phaseolus vulgaris,SRX4073077,,leaf,control,SE,
GSM3140108,GSE114341,Phaseolus vulgaris,SRX4073078,,leaf,control,SE,
GSM3140109,GSE114341,Phaseolus vulgaris,SRX4073079,,leaf,control,SE,
GSM3140110,GSE114341,Phaseolus vulgaris,SRX4073080,,leaf,control,SE,
GSM3140111,GSE114341,Phaseolus vulgaris,SRX4073081,,leaf,control,PE,0-3 years
GSM3140112,GSE114341,Phaseolus vulgaris,SRX4073082,,leaf,control,PE,0-3 years
GSM3416357,GSE120818,Populus euphratica,SRX4791938,,leaf,control,PE,0-3 years
GSM3416358,GSE120818,Populus euphratica,SRX4791937,,leaf,control,PE,4-6 years
GSM3416359,GSE120818,Populus euphratica,SRX4791940,,leaf,control,PE,4-6 years
GSM3416360,GSE120818,Populus euphratica,SRX4791939,,leaf,control,PE,4-6 years
GSM3416361,GSE120818,Populus euphratica,SRX4791934,,leaf,control,PE,8-12 years
GSM3416362,GSE120818,Populus euphratica,SRX4791933,,leaf,control,PE,8-12 years
GSM3416363,GSE120818,Populus euphratica,SRX4791936,,leaf,control,PE,8-12 years
GSM3416364,GSE120818,Populus euphratica,SRX4791935,,leaf,control,PE,over 20 years
GSM3416365,GSE120818,Populus euphratica,SRX4791932,,leaf,control,PE,over 20 years
GSM3416366,GSE120818,Populus euphratica,SRX4791931,,leaf,control,PE,over 20 years
GSM3416367,GSE120818,Populus euphratica,SRX4791930,,leaf,control,SE,
GSM3416368,GSE120818,Populus euphratica,SRX4791929,,leaf,control,SE,
GSM2142274,GSE81077,Populus trichocarpa,SRX1740288,,leaf,control,SE,
GSM2142275,GSE81077,Populus trichocarpa,SRX1740289,,leaf,control,PE,
GSM2142276,GSE81077,Populus trichocarpa,SRX1740290,,leaf,control,PE,
GSM986567,GSE40162,Prunus mume,SRX177760,,leaf,control,PE,
GSM3243267,GSE116581,Prunus persica,SRX2697669,,leaf,control,PE,
GSM3243268,GSE116581,Prunus persica,SRX3420431,,leaf,control,PE,
GSM3243277,GSE116581,Pyrus x bretschneideri Dangshanshuli,SRX2697665,,leaf,control,PE,
GSM3243278,GSE116581,Pyrus x bretschneideri Dangshanshuli,SRX3420424,,leaf,control,PE,
GSM3243279,GSE116581,Pyrus x bretschneideri Dangshanshuli,SRX3420427,,leaf,control,PE,young
GSM3243273,GSE116581,Pyrus x bretschneideri Williams,SRX2697660,,leaf,control,PE,young
GSM3243293,GSE116581,Solanum lycopersicum,SRX3420401,,leaf,control,PE,adult
GSM3243294,GSE116581,Solanum lycopersicum,SRX3420398,,leaf,control,PE,adult
GSM3243295,GSE116581,Solanum lycopersicum,SRX3420399,,leaf,control,PE,old
GSM3243296,GSE116581,Solanum lycopersicum,SRX3420406,,leaf,control,PE,old
GSM3243297,GSE116581,Solanum lycopersicum,SRX3420407,,leaf,control,PE,
GSM3243298,GSE116581,Solanum lycopersicum,SRX3420411,,leaf,control,PE,
GSM2454615,GSE93556,Solanum lycopersicum,SRX2488230,,leaf,control,PE,
GSM2454616,GSE93556,Solanum lycopersicum,SRX2488231,,leaf,control,PE,
GSM2454617,GSE93556,Solanum lycopersicum,SRX2488232,,leaf,control,PE,
GSM2454630,GSE93556,Solanum pennellii,SRX2488246,,leaf,control,PE,
GSM2454631,GSE93556,Solanum pennellii,SRX2488247,,leaf,control,SE,Alegria
GSM2454632,GSE93556,Solanum pennellii,SRX2488248,,leaf,control,SE,Desiree
GSM2060109,GSE77826,Solanum tuberosum,SRX1571262,,leaf,control,SE,Milva
GSM2060110,GSE77826,Solanum tuberosum,SRX1571263,,leaf,control,SE,Saturna
GSM2060111,GSE77826,Solanum tuberosum,SRX1571264,,leaf,control,SE,Alegria
GSM2060112,GSE77826,Solanum tuberosum,SRX1571265,,leaf,control,SE,Desiree
GSM2060117,GSE77826,Solanum tuberosum,SRX1571270,,leaf,control,SE,Milva
GSM2060118,GSE77826,Solanum tuberosum,SRX1571271,,leaf,control,SE,Saturna
GSM2060119,GSE77826,Solanum tuberosum,SRX1571272,,leaf,control,SE,Alegria
GSM2060120,GSE77826,Solanum tuberosum,SRX1571273,,leaf,control,SE,Desiree
GSM2060125,GSE77826,Solanum tuberosum,SRX1571278,,leaf,control,SE,Milva
GSM2060126,GSE77826,Solanum tuberosum,SRX1571279,,leaf,control,SE,Saturna
GSM2060127,GSE77826,Solanum tuberosum,SRX1571280,,leaf,control,SE,Alegria
GSM2060128,GSE77826,Solanum tuberosum,SRX1571281,,leaf,control,SE,Desiree
GSM2060133,GSE77826,Solanum tuberosum,SRX1571286,,leaf,control,SE,Milva
GSM2060134,GSE77826,Solanum tuberosum,SRX1571287,,leaf,control,SE,Saturna
GSM2060135,GSE77826,Solanum tuberosum,SRX1571288,,leaf,control,SE,Alegria
GSM2060136,GSE77826,Solanum tuberosum,SRX1571289,,leaf,control,SE,Desiree
GSM2060141,GSE77826,Solanum tuberosum,SRX1571294,,leaf,control,SE,Milva
GSM2060142,GSE77826,Solanum tuberosum,SRX1571295,,leaf,control,SE,Saturna
GSM2060143,GSE77826,Solanum tuberosum,SRX1571296,,leaf,control,SE,Alegria
GSM2060144,GSE77826,Solanum tuberosum,SRX1571297,,leaf,control,SE,Desiree
GSM2060149,GSE77826,Solanum tuberosum,SRX1571302,,leaf,control,SE,Milva
GSM2060150,GSE77826,Solanum tuberosum,SRX1571303,,leaf,control,SE,Saturna
GSM2060151,GSE77826,Solanum tuberosum,SRX1571304,,leaf,control,PE,Desiree
GSM2060152,GSE77826,Solanum tuberosum,SRX1571305,,leaf,control,PE,Desiree
GSM3498049,GSE123176,Solanum tuberosum,SRX5084468,,leaf,control,PE,Desiree
GSM3498050,GSE123176,Solanum tuberosum,SRX5084469,,leaf,control,PE,Desiree
GSM3498051,GSE123176,Solanum tuberosum,SRX5084470,,leaf,control,PE,Desiree
GSM3498052,GSE123176,Solanum tuberosum,SRX5084471,,leaf,control,PE,Shepody
GSM3498053,GSE123176,Solanum tuberosum,SRX5084472,,leaf,control,PE,Shepody
GSM1970293,GSE75926,Solanum tuberosum,SRX1478079,,leaf,control,PE,Shepody
GSM1970294,GSE75926,Solanum tuberosum,SRX1478080,,leaf,control,PE,Shepody
GSM1970295,GSE75926,Solanum tuberosum,SRX1478081,,leaf,control,PE,RussetBurbank
GSM1970296,GSE75926,Solanum tuberosum,SRX1478082,,leaf,control,PE,RussetBurbank
GSM1970301,GSE75926,Solanum tuberosum,SRX1478087,,leaf,control,PE,RussetBurbank
GSM1970302,GSE75926,Solanum tuberosum,SRX1478088,,leaf,control,PE,RussetBurbank
GSM1970303,GSE75926,Solanum tuberosum,SRX1478089,,leaf,control,PE,Atlantic
GSM1970304,GSE75926,Solanum tuberosum,SRX1478090,,leaf,control,PE,Atlantic
GSM1970309,GSE75926,Solanum tuberosum,SRX1478095,,leaf,control,PE,Atlantic
GSM1970310,GSE75926,Solanum tuberosum,SRX1478096,,leaf,control,PE,Atlantic
GSM1970311,GSE75926,Solanum tuberosum,SRX1478097,,leaf,control,PE,Shepody
GSM1970312,GSE75926,Solanum tuberosum,SRX1478098,,leaf,control,PE,Shepody
GSM1970317,GSE75926,Solanum tuberosum,SRX1478103,,leaf,control,PE,Shepody
GSM1970318,GSE75926,Solanum tuberosum,SRX1478104,,leaf,control,PE,Shepody
GSM1970319,GSE75926,Solanum tuberosum,SRX1478105,,leaf,control,PE,RussetBurbank
GSM1970320,GSE75926,Solanum tuberosum,SRX1478106,,leaf,control,PE,RussetBurbank
GSM1970325,GSE75926,Solanum tuberosum,SRX1478111,,leaf,control,PE,RussetBurbank
GSM1970326,GSE75926,Solanum tuberosum,SRX1478112,,leaf,control,PE,RussetBurbank
GSM1970327,GSE75926,Solanum tuberosum,SRX1478113,,leaf,control,PE,Atlantic
GSM1970328,GSE75926,Solanum tuberosum,SRX1478114,,leaf,control,PE,Atlantic
GSM1970333,GSE75926,Solanum tuberosum,SRX1478119,,leaf,control,PE,Atlantic
GSM1970334,GSE75926,Solanum tuberosum,SRX1478120,,leaf,control,PE,Atlantic
GSM1970335,GSE75926,Solanum tuberosum,SRX1478121,,leaf,control,SE,Russet Norkotah
GSM1970336,GSE75926,Solanum tuberosum,SRX1478122,,leaf,control,SE,TXNS278
GSM2341973,GSE87857,Solanum tuberosum,SRX2239234,,leaf,control,SE,TXNS278
GSM2341974,GSE87857,Solanum tuberosum,SRX2239235,,leaf,control,SE,Russet Norkotah
GSM2341975,GSE87857,Solanum tuberosum,SRX2239236,,leaf,control,SE,
GSM2982237,GSE87857,Solanum tuberosum,SRX3653315,,leaf,control,PE,
GSM759565,GSE30615,Solanum tuberosum,ERX010641,,leaf,control,PE,
GSM3243217,GSE116581,Vitis vinifera,SRX2697700,,leaf,control,PE,
GSM3243218,GSE116581,Vitis vinifera,SRX3420355,,leaf,control,SE,
GSM3243219,GSE116581,Vitis vinifera,SRX3420354,,leaf,control,SE,
GSM2579885,GSE97900,Vitis vinifera,SRX2742080,,leaf,control,SE,
GSM2579886,GSE97900,Vitis vinifera,SRX2742081,,leaf,control,SE,
GSM2579887,GSE97900,Vitis vinifera,SRX2742082,,leaf,control,SE,
GSM2579888,GSE97900,Vitis vinifera,SRX2742083,,leaf,control,SE,
GSM2579889,GSE97900,Vitis vinifera,SRX2742084,,leaf,control,SE,
GSM2579890,GSE97900,Vitis vinifera,SRX2742085,,leaf,control,SE,
GSM2579891,GSE97900,Vitis vinifera,SRX2742086,,leaf,control,SE,
GSM2579892,GSE97900,Vitis vinifera,SRX2742087,,leaf,control,SE,
GSM2579893,GSE97900,Vitis vinifera,SRX2742088,,leaf,control,SE,
GSM2579894,GSE97900,Vitis vinifera,SRX2742089,,leaf,control,SE,
GSM2579895,GSE97900,Vitis vinifera,SRX2742090,,leaf,control,SE,
GSM2579896,GSE97900,Vitis vinifera,SRX2742091,,leaf,control,SE,
GSM2579897,GSE97900,Vitis vinifera,SRX2742092,,leaf,control,SE,
GSM2579898,GSE97900,Vitis vinifera,SRX2742093,,leaf,control,SE,
GSM2579899,GSE97900,Vitis vinifera,SRX2742094,,leaf,control,SE,
GSM2579900,GSE97900,Vitis vinifera,SRX2742095,,leaf,control,SE,
GSM2579901,GSE97900,Vitis vinifera,SRX2742096,,leaf,control,SE,
GSM2579902,GSE97900,Vitis vinifera,SRX2742097,,leaf,control,SE,
GSM2579903,GSE97900,Vitis vinifera,SRX2742098,,leaf,control,SE,
GSM2579904,GSE97900,Vitis vinifera,SRX2742099,,cauline leaf,control,PE,
GSM2579905,GSE97900,Vitis vinifera,SRX2742100,,carpel,control,PE,
